CUSIP,Issuer,Issue Date,Maturity Date,Coupon Rate,Price,Par Value,Market Value,Rating,Sector
UQ8BCIOPV,3XX3N0,2017-12-8,2027-12-16,8.21,82.51,364.44,5122.54,CCC,Healthcare
UCDD4A3HB,TA2G7W,1980-1-23,2032-1-3,8.76,112.46,626.9,7576.95,C,Industrials
3DWLJAWR5,QXQJLO,2004-12-4,2027-5-15,1.76,105.73,691.1,5922.63,CCC,Technology
OX92NI2YV,D22MHV,2015-2-8,2032-11-24,8.72,86.26,691.88,1533.74,AA,Materials
0VXBB21CX,1XAXNI,1999-4-18,2031-9-14,2.46,97.36,354.74,9362.25,D,Consumer Staples
JMOUI3UBF,E2FX29,2008-12-16,2032-11-10,1.19,86.36,164.9,9648.6,AA,Utilities
1N7473SIV,D0831E,2011-12-14,2034-4-26,6.19,96.26,733.23,5269.02,BBB,Finance
NN2MP24GO,XNG1ZS,2018-7-23,2025-11-27,1.76,102.65,540.85,3382.94,BBB,Finance
OG0Z8FVDE,ZE3M1F,2011-8-21,2031-11-5,7.94,89.76,536.75,8770.64,A,Technology
YFRD0R3X9,230Q26,1981-12-20,2045-3-8,9.18,85.34,863.1,4179.8,D,Healthcare
U1V574LI9,RJMD1M,1987-5-25,2026-5-2,8.13,91.75,508.08,6627.13,AA,Energy
RM54D22ZM,GL6UDL,2008-12-15,2024-3-5,1.58,97.96,415.08,1993.68,B,Materials
8HGAI6AF2,58OQAB,1986-7-4,2030-1-3,7.56,93.11,214.22,3720.38,D,Industrials
V5LF7JM1S,SFLDED,1995-8-10,2037-6-3,9.75,115.79,992.54,4548.21,AA,Finance
VQJEXNZ60,SQ4R5L,2003-1-6,2036-5-2,3.34,90.31,972.76,3525.39,BBB,Materials
0HYIIV7A7,HYANE0,2012-6-5,2036-12-3,3.56,109.78,877.84,7675.79,BBB,Real Estate
AI6M49EIF,0E7FLS,2006-1-22,2043-12-15,1.32,116.69,660.91,3196.78,C,Utilities
X8ZNZ90KD,L98JY9,1985-6-24,2038-10-24,9.38,92.4,868.2,7158.17,BBB,Consumer Discretionary
VSH44P1KJ,Y040YU,2000-9-4,2044-3-10,5.29,113.19,404.46,3657.02,CCC,Technology
5G6XRKQE3,7S2GQR,2001-10-24,2043-7-4,9.37,83.61,147.03,3900.25,A,Energy
FAABXFJYJ,2J2TUL,2015-8-15,2034-7-4,8.5,97.26,273.04,4357.14,D,Energy
CZ4K17JU7,H9J47G,2019-5-25,2032-2-17,6.49,97.17,592.06,5339.57,CCC,Energy
QSYJSQ291,6DI9A4,1998-5-13,2038-4-13,6.04,107.31,370.9,2604.09,CC,Technology
XI8C283HF,9EIOMI,1983-5-26,2041-2-2,7.04,116.99,538.34,3884.52,C,Materials
CRSFKVDLI,09UJFF,2004-4-12,2049-5-6,7.37,117.54,602.38,8098.72,AA,Utilities
M9SB5LCB5,HDN9PB,2002-11-10,2039-11-20,6.31,95.2,477.27,2872.48,BB,Technology
XRMSUZPIE,8AFUA6,2007-3-26,2027-4-28,7.96,86.44,684.79,5180.94,CCC,Materials
BNKEOKXZU,719DIG,1985-9-21,2040-12-24,3.67,97.8,650.49,2713.71,AA,Consumer Discretionary
SYL19BG60,VYCZQC,1991-5-14,2033-8-12,5.32,94.37,776.71,7378.66,BBB,Technology
4R8007UWM,OR87LC,2014-7-28,2035-7-3,1.31,102.66,928.39,6173.67,A,Energy
8KUZ3WYJS,Z1HDFJ,1984-2-14,2040-8-9,2.43,85.57,593.66,4440.72,AAA,Technology
FU8R5RG5T,NVBAVE,2006-2-14,2028-3-4,4.6,87.08,673.95,5624.48,BB,Consumer Discretionary
CNNDINX0N,1Z899E,2012-8-15,2033-8-18,5.31,81.19,664.72,1609.76,BBB,Consumer Staples
CWHBWUBQA,1M0H03,2011-8-13,2045-5-14,1.66,108.96,725.46,1999.96,D,Technology
64TB26JSQ,HYS2HR,1992-8-17,2033-9-17,2.15,91.18,761.34,6869.98,AAA,Energy
ECGVXZU9B,UKZKDX,2019-8-24,2042-7-23,9.31,86.41,656.55,4537.19,AAA,Real Estate
ODB5GNYXR,D7WZHD,1993-10-8,2036-2-19,8.3,116.69,107.72,7789.94,CC,Energy
FCLVM9VLT,KWS2TF,1981-12-16,2048-4-28,0.27,107.77,979.58,9627.72,AA,Healthcare
6XD13M63Y,BM0FVJ,1990-2-3,2024-5-25,2.28,101.86,212.84,9923.26,B,Healthcare
XBU0ZDMUC,BMAJGW,1982-6-16,2038-8-10,2.48,90.72,530.2,7118.29,BBB,Consumer Staples
MHS0RC8ZK,YZV7RC,2021-1-23,2032-5-13,2.09,112.29,559.0,8730.21,AA,Finance
L4MDBR1T7,5D1J3O,2020-12-8,2042-1-7,5.36,89.96,335.12,9761.59,CC,Energy
Z2V8QYZHS,A66TJA,1988-10-6,2039-12-7,9.02,112.29,931.16,2948.41,AAA,Materials
XBTP7LJBJ,OQSBX6,2009-11-16,2029-9-22,3.9,115.27,632.25,8834.46,D,Utilities
5JROCYFD3,STAEBT,1998-4-15,2027-2-9,8.96,114.0,524.58,7582.07,AAA,Technology
XNCL775I4,59UZFR,2015-6-6,2045-11-10,5.89,95.16,896.79,2041.24,D,Consumer Discretionary
TGKWMYE8T,QJT1IM,2020-2-21,2040-11-9,5.63,111.35,301.48,8001.7,B,Healthcare
LHYPBNDK8,WZIQNE,2018-1-22,2030-10-15,0.23,118.61,267.02,4043.87,C,Consumer Staples
U785NTMZ9,WTTQ69,2012-12-25,2037-5-8,1.77,89.63,818.47,1665.37,C,Consumer Discretionary
ZNV8T4JBI,F15KX9,1989-9-14,2050-1-12,4.56,112.67,569.72,7824.13,D,Real Estate
YYD3P9RBH,GXCZ78,1986-6-4,2049-8-22,0.8,102.6,157.59,4991.6,C,Technology
AV04LT3ZD,WQ6C5O,2015-6-6,2024-1-23,6.72,101.79,618.17,5619.63,BBB,Finance
083WGXIGH,URUBJR,2013-4-21,2040-12-15,5.26,81.43,107.38,9005.21,B,Healthcare
9WC2OT5FC,HH1GMM,1988-5-11,2034-11-19,1.37,97.3,582.76,9568.03,AA,Finance
WIUPLSEC9,W9LDXD,2023-2-15,2030-12-9,8.24,109.75,327.27,9735.54,CCC,Utilities
1T9H7P99M,GW2GEZ,2008-2-1,2026-1-2,4.1,83.2,390.06,4718.48,BBB,Utilities
IWEICFI0E,1ZKVXA,2000-2-5,2049-7-2,5.21,90.36,617.96,4550.06,BBB,Materials
8DGVO6DSI,JQ2UT9,2021-6-19,2039-7-8,9.07,116.54,722.01,2195.74,AA,Consumer Discretionary
XIB6TOCLY,QV1QLR,1988-6-19,2026-10-2,8.98,108.21,983.12,5431.54,CCC,Utilities
SAY2YIZ1Q,D2DET7,2016-2-24,2044-6-14,4.21,86.41,744.66,6019.63,CCC,Industrials
38GJ6BIL6,40XS3Z,2000-9-3,2050-6-25,9.73,94.81,589.21,1674.46,D,Industrials
4T53SEMPH,Z13BD4,2000-4-17,2038-3-18,4.76,89.51,295.43,8870.86,B,Industrials
A3C73ZW8D,9CDAVV,1999-8-23,2046-9-16,2.68,93.94,859.03,3620.35,D,Consumer Staples
51L419TDE,97KAHQ,2002-11-23,2043-9-21,5.46,111.21,702.42,6528.16,CC,Consumer Staples
0XDX68TGY,TQOHKZ,1992-5-7,2042-10-21,2.91,92.85,513.71,6565.75,CCC,Utilities
5US73DN4C,PWWXPY,2007-10-11,2034-10-23,3.55,93.5,365.55,2693.4,BBB,Consumer Discretionary
ALBV7I6HE,KBX2AM,2023-5-4,2044-9-24,2.83,103.22,129.07,7249.02,AA,Industrials
8YMORXVMJ,B5KYMS,1996-4-5,2048-9-3,1.64,91.87,436.87,5506.35,C,Finance
OAWM8SNK0,L6UKAW,2008-6-25,2047-12-10,6.07,81.75,838.95,8882.66,A,Consumer Staples
7KUMS8BUE,NDSSBV,1995-9-7,2046-8-3,2.98,94.52,960.8,9146.4,AAA,Real Estate
WZ5O6VX9M,YP7A2Z,2008-5-8,2036-8-23,1.9,81.53,396.4,2730.94,BB,Real Estate
FRLVG9FLH,PKYL8C,2003-10-23,2047-9-21,3.51,88.99,647.49,3647.1,D,Technology
01CU7FD3C,BUP4QR,2017-2-1,2041-9-6,0.35,96.58,386.12,6695.09,D,Consumer Discretionary
QRQ0WA9VH,6C76SK,2011-12-22,2043-1-21,1.62,96.71,714.44,5942.08,B,Consumer Staples
VT3HYP0YV,50XBPS,2019-3-22,2027-11-8,1.46,81.85,781.89,7789.21,AAA,Technology
0EKHH4PBD,GN0CDY,2009-8-11,2031-10-14,5.15,109.2,540.2,8720.52,C,Materials
PU6NGHUSX,SLSH4R,2014-3-23,2037-8-5,8.49,81.72,722.3,7976.09,AA,Materials
DWX4YGOB9,C31NWJ,1987-7-14,2048-1-2,5.65,113.56,413.15,6270.4,C,Healthcare
DPVJ92I90,K2V5N6,2003-9-9,2049-6-23,0.28,115.81,332.91,6404.23,BB,Consumer Discretionary
CAVX1DJGC,Q3DSVC,1993-11-5,2039-4-5,5.18,100.55,320.89,4336.05,CCC,Real Estate
LB8EN5NYM,RU13DC,1983-7-15,2036-12-15,6.79,92.24,206.26,4705.14,AA,Technology
27KQJJTRU,AJYKWI,2002-9-11,2027-9-5,0.75,112.48,893.58,7723.47,AAA,Utilities
M7283TFNZ,GHPCHZ,2012-7-15,2046-12-17,7.55,109.96,619.16,4576.12,A,Consumer Discretionary
5TCB2B6S4,E9ANMI,1987-9-6,2042-8-2,5.5,116.31,938.22,8474.85,BB,Materials
22RAGDTS6,S1PD5E,2013-4-25,2043-5-6,8.21,81.82,907.58,2705.73,AAA,Healthcare
B1IYAY94H,H23QMX,1985-8-7,2033-8-3,0.56,107.69,589.99,3643.33,A,Healthcare
95A5KD8B2,V5F5EY,1993-12-22,2048-3-21,3.0,92.52,607.66,2853.76,D,Consumer Staples
FL5N2YKA7,KEKBJN,2002-5-15,2030-12-15,6.62,105.54,763.4,2166.86,AAA,Real Estate
O8HOZ3VIK,5YEAA7,1999-10-23,2040-4-8,4.5,118.68,712.22,3782.0,D,Real Estate
0OPDS8SAG,MFSY5B,1990-3-2,2044-4-15,6.89,89.63,496.04,8946.38,AA,Energy
SJSIFHLV9,SJ7LUF,2007-5-17,2032-2-12,2.22,115.98,571.77,8480.6,AAA,Energy
7G3LW2C7Q,WTFO2G,1981-9-26,2030-2-27,7.32,89.94,863.44,5061.23,AAA,Consumer Discretionary
BROB0QH30,B0MQGH,2022-3-18,2034-8-13,3.8,116.73,182.37,9251.59,BBB,Industrials
0K4LJZA67,88TUWE,2001-10-14,2025-11-3,9.33,95.16,861.78,5737.68,A,Consumer Discretionary
W5GLQSUDX,7GDAYQ,1981-10-26,2034-8-21,8.19,81.48,611.93,1031.12,AAA,Consumer Staples
EBZMTSCB7,LQ1NUY,2003-3-17,2050-9-23,6.0,87.04,609.01,1544.91,A,Real Estate
0BXHLF0FU,RIRX6A,2019-12-20,2041-4-25,7.41,102.75,218.97,8266.26,CCC,Technology
GXDB9K21A,K94Q1I,2007-8-9,2042-7-3,4.56,109.31,903.99,8963.05,AAA,Finance
TVH785MWY,6AWHMP,2019-7-9,2027-2-4,9.68,97.97,174.64,6106.58,D,Industrials
XNA4YJYJ1,TY25RH,1997-7-23,2042-1-4,6.32,115.23,244.83,8403.37,C,Real Estate
4DV48QA6C,Z5JBMS,2023-3-8,2043-10-8,7.9,83.44,363.73,6522.15,AA,Utilities
0XLJ641LF,4J9BAX,1994-5-14,2026-6-5,2.35,84.23,282.95,6934.74,C,Industrials
VCCVKKOAW,6TGP0L,2006-5-28,2043-4-4,3.01,81.34,682.19,4439.67,BB,Materials
NDOTTJH44,XBTN7V,2002-11-3,2044-8-15,3.52,115.75,142.58,6663.35,C,Real Estate
7BT9QUPOD,86MHYM,1980-8-1,2038-3-20,7.01,81.94,115.18,5870.93,D,Finance
H2GNA7X72,PCEX1A,2016-9-12,2031-7-11,7.22,104.79,166.22,1003.03,CC,Industrials
HWM4C6AER,1RWNN8,2007-8-9,2025-2-28,3.7,82.31,778.63,5027.9,AAA,Utilities
N3JZR5S9Q,H0ZU2S,2015-12-25,2027-3-12,5.93,99.2,526.68,2486.49,A,Energy
6V4BN5JK1,T112XS,2010-10-17,2027-11-7,0.32,85.7,112.89,9710.48,BBB,Real Estate
UE67AGG9T,515BXV,2022-5-15,2032-1-13,1.54,101.02,478.2,6717.33,CCC,Consumer Discretionary
YJMQU0WS4,CAS7FF,2009-12-1,2037-11-24,6.8,103.98,764.88,9431.91,BB,Healthcare
2L2V9N8PU,1A9GVB,1985-6-10,2028-3-3,3.82,91.4,830.65,6526.25,AAA,Consumer Discretionary
4VG34F7Q5,4B2LDU,2012-4-10,2046-9-25,4.67,117.01,992.19,4746.11,B,Healthcare
UZJEUV50Q,SSCQOG,2007-4-20,2040-2-23,7.54,117.79,201.49,6625.66,D,Energy
SK6KFX9IO,KLA1AI,1988-6-27,2046-10-9,7.0,107.79,680.7,5214.72,CC,Industrials
DM58JFNQE,S2717W,1999-12-8,2034-10-15,5.2,109.26,946.18,8750.87,CC,Utilities
QKUEIBYKV,31P1QW,1983-7-19,2034-2-3,2.12,106.54,487.3,3479.75,BBB,Consumer Staples
QEG451AEQ,3UP4MA,2003-5-1,2027-11-10,5.1,87.72,819.03,8047.39,B,Materials
GVHZ3MVRG,DG5XSD,1996-6-1,2025-12-11,8.45,95.92,371.57,6521.49,B,Consumer Staples
3CY5G37BS,7D8HMF,2003-6-25,2036-11-18,1.88,100.39,853.19,5564.15,B,Consumer Discretionary
Y0XWNW3NV,VIHCX6,1991-9-10,2047-2-8,6.24,114.62,839.64,1103.18,BB,Energy
ZBFXQ67FJ,ZQMFOK,2022-4-6,2040-12-12,0.47,114.02,248.4,5514.05,CCC,Industrials
8MWF0VZKT,03ZPJV,1997-11-18,2045-5-6,6.1,104.08,947.88,6905.23,BB,Energy
3S78BEEDL,0JV6K0,2012-6-25,2039-1-15,8.07,102.23,145.52,1564.77,B,Healthcare
6UW8DPNQ5,EZYRN6,2022-6-6,2027-2-4,7.1,86.99,827.39,5774.89,CC,Utilities
GLU2NBG5C,U59JUL,2000-2-26,2025-10-8,5.36,112.87,302.43,4979.19,D,Materials
YQOBZZUDX,IV6S1H,1997-4-11,2036-4-12,3.92,104.19,595.42,9323.5,AAA,Consumer Discretionary
KFZPACCL6,A5DOVZ,1991-11-10,2031-3-7,6.0,119.3,185.23,6502.22,CC,Healthcare
5Q0N99L9H,UKC5IJ,2000-9-18,2050-9-10,4.37,88.86,298.95,6611.71,BB,Consumer Staples
GZL74XTUA,ZGSXZK,1996-7-3,2037-7-8,3.77,80.85,865.23,5714.62,AA,Real Estate
ZF3U35PJI,JIEE75,1990-5-15,2024-9-15,5.69,90.88,910.48,2741.51,BB,Healthcare
EGPTO8XQG,VWP9VA,2017-7-8,2049-5-23,0.42,100.58,805.11,1368.2,AAA,Energy
ABHZO4SFV,DRYHK5,2015-9-17,2043-5-11,9.87,91.33,788.82,5656.65,D,Materials
JU3UT5CIH,U4QSWJ,1984-8-5,2043-3-8,2.95,91.69,461.35,7769.32,AA,Energy
SHM4172PL,AJI4P0,1982-11-26,2036-11-28,5.96,96.03,982.34,5203.13,BBB,Real Estate
P6UVBUOII,MVFMEV,2001-7-16,2025-12-18,0.33,92.29,575.87,3342.25,D,Utilities
8BYW59SDP,JE8GJB,2007-5-23,2025-1-28,9.72,117.06,571.38,4653.98,BB,Real Estate
CUSKC1E7J,Z7PETF,2022-8-13,2034-6-14,5.3,117.47,862.78,8502.83,A,Real Estate
T2CGAUJUL,F3JG1O,2009-10-18,2048-4-22,5.47,84.42,443.31,4249.27,CC,Utilities
01BVCPFB6,EU659H,2022-7-11,2030-8-17,0.52,102.03,897.2,6678.0,A,Finance
7S0476SWT,QN7WIV,2007-7-26,2048-10-11,7.0,80.7,287.53,3941.43,C,Technology
GOZTIL8IT,24VKKQ,2006-11-18,2037-7-10,7.36,118.11,453.74,8484.57,D,Technology
XAM47HYJK,L9ELOF,2012-12-12,2032-11-21,9.14,99.28,132.83,2631.59,CCC,Technology
6575F0P6Z,I7QG5K,1980-4-17,2034-2-2,8.41,105.64,763.13,7867.44,B,Finance
U55XO1QDD,VWSHE7,1987-1-17,2046-2-20,8.92,102.39,798.08,4472.39,BBB,Real Estate
7FACDWK2V,Y0LMQ7,2009-3-16,2040-4-8,7.95,87.83,653.42,4977.5,CC,Real Estate
R0PJ0KL8Q,58YYKT,2020-11-19,2035-4-8,2.52,108.86,593.62,3648.03,B,Consumer Staples
K9XH267OA,AO7CU9,2006-7-11,2040-6-1,6.04,92.68,469.39,4531.96,B,Utilities
A7F0V4U3O,TKADJA,1995-5-27,2036-2-28,4.32,85.29,158.19,8313.53,C,Energy
UWOTYY809,3FKWC8,1980-6-21,2049-11-12,5.99,109.52,738.61,9802.54,D,Consumer Discretionary
H23IZXI18,S8UNZJ,1996-6-2,2046-8-4,8.15,113.02,491.13,8286.06,A,Healthcare
2ETE8MZP4,QHIMKK,2015-9-5,2024-2-9,5.19,103.63,538.03,7623.61,BB,Materials
YX0EV1LIZ,AUL6ZS,1991-1-1,2039-8-18,2.39,87.1,340.71,7426.35,B,Consumer Discretionary
BH6F50LNT,8JO00E,2012-4-20,2034-3-3,4.0,108.51,911.9,3512.84,C,Industrials
ZQ78OL47K,X8RTYQ,2010-7-26,2045-5-13,9.54,117.99,139.06,5584.78,BBB,Finance
N5WVHB5M3,8JLQU1,1996-1-2,2048-6-16,6.18,87.1,742.71,7624.91,B,Technology
9TAT97VNM,NYRKE3,2016-3-19,2034-8-11,9.27,101.09,425.99,2614.35,CCC,Industrials
9UD7HHNA0,AMFOCS,1997-5-12,2048-9-22,2.48,80.49,448.82,8760.02,B,Industrials
W1PKSA1WD,W06OU0,2009-6-18,2034-3-16,8.58,106.22,700.5,2377.47,CCC,Real Estate
8QOQLGLKP,CBQGW8,1997-7-2,2036-9-11,9.69,114.72,508.77,2863.6,C,Industrials
IVPC1G0L2,53PD9S,1983-3-9,2039-11-2,6.18,97.11,737.56,6194.73,AAA,Healthcare
1WT1LSF8Y,SX0QNR,1985-12-1,2040-1-28,7.67,87.65,494.51,3756.18,BB,Finance
XKK0DUIZ2,VW85B0,1983-9-4,2039-6-19,9.2,85.34,961.86,9871.49,AA,Utilities
9U6OXIZIM,T9CX3L,2008-1-23,2027-11-23,5.5,106.37,737.71,1910.6,CCC,Real Estate
7AGUFUXKZ,2MEKMC,2022-2-8,2026-1-17,4.2,119.68,502.79,8412.29,BB,Finance
21HELFJ0C,XAH4PQ,2021-9-19,2026-5-6,2.97,104.79,451.57,9514.76,AA,Energy
34RGM0JIS,GOR108,2018-4-15,2046-12-24,0.89,109.32,350.99,4533.78,C,Materials
KAK5HE8TG,TA0NUB,1982-2-25,2033-10-12,1.96,119.29,172.65,4757.55,C,Consumer Discretionary
JT4J7YB2U,1AK05W,2011-10-15,2030-9-18,0.56,107.74,860.24,5993.38,C,Industrials
Z2QZC2T8O,EZMTHX,2000-4-28,2038-5-20,1.96,81.82,986.34,7413.6,B,Industrials
GCNJU3IL9,1AN41P,1984-2-20,2040-3-25,3.01,114.11,527.18,9598.56,BBB,Consumer Discretionary
0DU7FD0IT,CVCQFY,2014-9-21,2033-4-24,1.39,104.51,379.94,3159.93,D,Utilities
Y4FOOKA83,D21N2A,1984-2-26,2034-11-7,3.18,107.94,935.94,8541.08,B,Finance
BKU9X80H7,KK0PKD,1993-6-11,2035-1-9,8.24,103.07,198.87,7336.9,BB,Energy
00G34VUOQ,HMTFUG,2022-11-17,2027-11-26,3.82,83.73,658.14,5401.84,B,Energy
M1PLQEELR,SIOK8I,1993-8-27,2046-8-11,1.99,106.36,946.25,8824.25,AAA,Technology
PUGJ9NYTL,5D2H2R,2022-6-5,2048-5-16,1.1,81.3,558.0,6094.21,BBB,Industrials
NJ2FLUIOI,5QOWOM,1995-9-7,2040-8-20,1.46,82.17,232.55,5897.46,B,Finance
AXJSUA5VM,HWR6ER,2022-3-9,2029-9-28,2.45,87.05,955.91,3797.35,BBB,Finance
1OQW5LS22,6RSH2T,1992-5-16,2048-2-6,3.75,100.94,190.5,5959.69,CC,Technology
NS6GH6QHD,RFLE2L,2021-3-26,2028-7-7,3.26,99.84,426.47,6666.98,D,Consumer Discretionary
EF0OYZ0WV,XRGZ8D,1985-7-16,2042-1-23,9.35,99.23,651.54,9051.53,CCC,Energy
ZYFRHSB86,SK0PHZ,1993-6-12,2045-9-17,7.76,108.64,314.29,5410.36,CCC,Healthcare
B7OJGF886,0MIQ2X,2008-3-19,2048-1-5,5.83,90.1,824.88,4998.92,AA,Technology
WEQIS8MX1,H3FPOI,1990-12-2,2043-3-27,7.78,99.62,554.17,5314.76,BB,Materials
R7AO9FGB7,1BXDC3,2021-8-3,2048-1-23,4.27,88.48,231.66,8371.43,C,Healthcare
QSH743OKM,FHQM80,1999-3-28,2031-4-18,8.99,113.03,434.19,1776.74,CC,Utilities
ONTT47OBF,UHNDEP,2015-6-28,2024-5-3,8.28,109.99,734.48,6215.08,D,Materials
5C9M18IWK,030UT1,1997-9-18,2037-9-13,2.23,98.37,135.14,9670.94,CC,Materials
QB18GIEIT,GEKKQJ,1984-1-7,2033-6-20,9.23,98.14,214.3,9103.77,A,Consumer Discretionary
5H5EDHL1A,RZALWN,1987-7-19,2044-1-18,2.89,93.68,433.72,1670.46,AAA,Materials
OINKAY89E,KQ63JE,2010-3-12,2026-5-2,5.29,80.64,176.04,4013.85,CC,Materials
W3NMEX57V,V2PPBP,1981-8-5,2049-6-27,1.76,82.61,293.17,3333.1,C,Utilities
XZESD03O1,YVCEHR,2001-4-3,2040-2-23,9.19,102.22,810.96,6608.94,D,Materials
ADV8GMSKF,TYCBCQ,2008-12-3,2046-7-9,0.83,80.05,354.67,9703.55,C,Technology
TDPTH9P5G,1UUNX2,1984-4-18,2037-1-1,3.86,91.45,402.94,7425.96,D,Materials
FFO73CJ80,2DTBZP,1996-5-12,2030-4-15,1.02,112.44,209.04,7636.99,CCC,Consumer Discretionary
3KJ0M9854,W4D42M,2022-4-10,2028-8-15,4.13,118.75,802.49,9100.96,AA,Consumer Staples
I0FDDMCUG,SLKAL0,2009-2-6,2029-1-24,4.28,84.63,304.45,3958.3,C,Finance
C9GWBWPQI,5BEQFK,1994-4-16,2044-6-7,6.21,95.8,736.9,6375.26,B,Finance
RVA6P1HDB,FZH3A4,2022-3-20,2042-12-24,8.97,112.24,864.51,9549.87,A,Utilities
01T2THX2Q,1TU7B2,1988-6-5,2033-1-28,5.05,90.43,192.33,8753.01,D,Healthcare
DCOT4T27C,4A9ZVX,2023-1-3,2049-12-7,3.26,114.95,732.97,8820.17,AA,Energy
RK5BOW7G4,Q5TPKS,2001-3-23,2045-12-23,4.72,115.45,842.98,9762.11,D,Consumer Staples
2QCF1B4XG,RBITZD,2018-9-15,2036-2-19,7.93,94.71,217.34,9665.11,AA,Utilities
XLBINBBQZ,JCELHB,1994-9-19,2039-8-1,4.47,107.37,840.52,3166.49,A,Technology
TWRNBDVA8,2XA49Q,1983-5-22,2050-2-24,6.34,118.43,101.95,8724.4,BBB,Utilities
YN6K9UHGV,39BTZR,2000-11-22,2034-12-27,2.76,97.06,919.48,4159.12,A,Finance
HPI5Z8S4U,PHAZY1,2009-1-22,2035-7-1,2.76,88.5,453.47,3802.81,AAA,Consumer Discretionary
8UHIIMUQZ,Z08F8Z,2009-10-10,2049-12-17,1.93,83.69,163.53,5160.58,CCC,Energy
IDCZKGCSA,M6ASWD,2011-10-17,2036-7-1,1.53,97.04,911.87,5475.01,AA,Consumer Discretionary
93L5AEJQL,R0WR6W,2000-10-23,2043-5-25,5.11,86.05,595.67,1782.65,CCC,Consumer Staples
MLA6GMMDF,NKMRA5,1985-1-14,2031-1-4,3.53,91.05,314.8,7753.89,CCC,Healthcare
T2WLGGWWI,98EU06,2012-11-11,2033-11-20,0.34,89.91,482.06,4676.3,C,Healthcare
QSWFW1UOZ,DE1NY7,1996-12-12,2042-1-28,4.66,100.19,360.96,9800.87,BBB,Finance
KN5V9NZ9R,0NZNP7,2020-11-12,2032-1-3,5.79,93.05,258.58,7427.72,BB,Finance
8WBAK2N2P,9SRCDF,2005-7-1,2044-4-21,4.11,111.16,512.89,5610.29,AA,Energy
MQD0DTTNO,M0HJDU,1988-4-2,2048-9-19,2.06,97.15,845.36,9788.18,B,Industrials
Z9UBF92YG,IBGBDK,1992-8-10,2032-9-27,0.48,99.11,634.81,5654.32,CCC,Real Estate
AUD7HJQJ5,XGS5UU,2008-2-20,2035-12-6,8.18,118.33,469.33,5932.72,C,Technology
VNODRWGBC,VZOCC8,1980-8-17,2028-5-28,9.55,108.9,469.85,5051.95,C,Materials
UKJUG5OBA,UH8ZWD,1995-11-1,2038-2-18,0.49,87.7,442.06,4864.7,C,Real Estate
3RX9CTJC4,CEGYBQ,2001-7-9,2041-12-13,2.03,84.61,153.12,5375.63,B,Consumer Discretionary
QW5JSU09F,B0ZW7A,1989-12-7,2033-11-10,9.03,108.41,726.37,4548.69,CCC,Consumer Staples
XNPSKP7Z3,2214TF,2016-8-24,2050-8-11,7.01,82.85,146.02,8973.2,AAA,Real Estate
K3X2S0KGR,8QV13W,2012-11-13,2027-11-2,0.37,117.47,587.54,2565.52,AA,Consumer Discretionary
WOZE8J471,DZXS8O,2004-9-19,2039-11-25,7.44,100.06,734.61,3108.74,BBB,Energy
ICOPC86IT,MGH6FU,2019-4-10,2043-8-10,7.29,81.47,575.96,1101.51,AAA,Industrials
84NBOUC1J,G9XBWS,2009-4-10,2034-9-17,8.64,80.71,822.44,6736.15,C,Consumer Staples
4IE4TMCCM,L2915P,2009-1-6,2048-8-7,2.86,100.5,941.26,9462.88,AAA,Real Estate
B49GHOZ70,Y9RSJ3,1988-5-3,2035-5-26,4.09,114.43,333.04,5022.49,AA,Energy
WF32V1NRC,FR9ITF,1990-5-13,2024-5-23,1.13,102.5,349.16,3165.2,CC,Utilities
3BOQHL9RL,HWY3TI,1985-6-5,2039-11-11,9.44,88.55,367.72,9522.88,CC,Consumer Discretionary
CH6KHLDKB,7BEJI6,1990-8-17,2046-5-6,0.23,90.04,636.27,5417.22,B,Consumer Staples
JC52PIMR2,6ZABHI,2018-5-22,2041-9-17,3.7,102.88,629.65,6458.56,AA,Technology
J5KOGHRH9,PKZUON,2018-5-25,2036-4-28,2.92,103.05,442.98,6479.56,B,Consumer Discretionary
PN69I4V0D,Z7069A,1991-10-28,2047-3-26,2.18,90.52,769.1,9264.9,B,Finance
VL4PZLTMI,09QT9I,2009-4-1,2026-4-3,9.52,83.11,907.32,7119.22,AA,Technology
58DK2OG7J,BTHRPT,1996-1-2,2033-10-16,7.31,90.51,922.75,9895.65,D,Consumer Staples
2ZK18YZ2P,RJL361,1982-12-9,2041-1-10,3.41,104.08,618.12,2723.6,C,Consumer Discretionary
Z8923Z0C1,HWY3YR,2008-8-13,2038-5-20,1.29,115.09,402.15,4028.55,CCC,Consumer Discretionary
EH36QAF19,TBWPJB,2008-9-1,2043-8-24,4.65,102.91,422.4,6013.69,C,Industrials
2TLKV4FU8,9V5BLG,2007-7-26,2043-10-1,5.51,111.98,549.11,5930.68,BB,Finance
4OAKSTF2T,AKBYEU,1980-2-4,2029-11-23,2.72,108.22,974.77,3426.79,D,Real Estate
AL0OH07KX,6DVHQS,1989-5-19,2050-3-24,4.77,105.68,142.37,8874.89,CCC,Finance
2PWOTI7BW,A6MNA9,2007-11-28,2042-10-1,0.13,91.28,565.39,8626.03,C,Utilities
P0KZJIV7U,6QZH4V,2005-8-26,2036-7-24,8.81,91.03,769.6,9230.83,AA,Finance
OSEQVTGW9,4JGCV0,2022-6-23,2038-8-27,5.61,89.17,512.56,1705.82,A,Utilities
